"This file contains the results of the simulation for the region.Params: number of Infected, number of Exposed, number of Severe Infected,  number of Quarantined,   number of Immunized, number of Susceptible, number of Dead "
0.0,10.0,0.0,0.0,0.0,1078362.0,0.0
0.0,9.0,0.0,0.0,0.0,1078360.0,0.0
0.0,14.0,0.0,0.0,0.0,1078348.0,0.0
0.0,15.0,0.0,0.0,0.0,1078346.0,0.0
