"This file contains the results of the simulation for the region.Params: number of Infected, number of Exposed, number of Severe Infected,  number of Quarantined,   number of Immunized, number of Susceptible, number of Dead "
0.0,10.0,0.0,0.0,0.0,554519.0,0.0
0.0,4.0,0.0,0.0,0.0,554518.0,0.0
0.0,1.0,0.0,1.0,0.0,554514.0,0.0
0.0,1.0,0.0,1.0,0.0,554513.0,0.0
