"This file contains the results of the simulation for the region.Params: number of Infected, number of Exposed, number of Severe Infected,  number of Quarantined,   number of Immunized, number of Susceptible, number of Dead "
0.0,10.0,0.0,0.0,0.0,1378554.0,0.0
0.0,8.0,0.0,0.0,0.0,1378548.0,0.0
0.0,19.0,0.0,0.0,0.0,1378518.0,0.0
0.0,20.0,0.0,0.0,0.0,1378512.0,0.0
